yearID,playerID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,ASG_Result,playerType
1980,trevial01,106,355,26,91,11,2,0,37,0,3,13,41,1,1,2,5,11,NO,POS
1997,barroto01,57,189,22,54,12,1,4,24,0,1,12,38,0,2,2,3,2,NO,POS
2015,rasmuco01,137,432,67,103,23,2,25,61,2,1,47,154,0,2,1,3,6,NO,POS
2015,romakja01,12,15,2,5,2,0,0,1,0,0,1,6,0,0,0,0,0,NO,POS
2012,uptonbj01,146,573,79,141,29,3,28,78,31,6,45,169,0,1,4,8,13,NO,POS
1976,ewingsa01,19,41,3,9,2,1,0,2,0,0,2,8,0,0,0,0,0,NO,POS
1987,morelke01,153,563,63,150,29,1,27,88,3,3,39,66,4,0,3,9,15,NO,POS
1974,hansebo01,58,88,8,26,4,1,2,9,2,1,3,16,0,0,0,0,0,NO,POS
1976,montgbo01,31,93,10,23,3,1,3,13,0,1,5,20,1,0,0,1,1,NO,POS
2003,nixontr01,134,441,81,135,24,6,28,87,4,2,65,96,4,3,1,3,3,NO,POS
1997,posesc01,54,87,19,19,2,1,0,5,3,1,9,11,0,0,0,0,1,NO,POS
1991,colest01,9,7,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,NO,POS
1973,mcmulke01,42,85,6,21,5,0,5,18,0,0,6,13,1,0,0,0,1,NO,POS
2000,durritr01,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,POS
2010,ellisma01,124,436,45,127,24,0,5,49,7,6,40,56,4,8,3,5,7,NO,POS
2001,paytoja01,104,361,44,92,16,1,8,34,4,3,18,52,1,5,0,2,11,NO,POS
1989,bilarda01,33,80,11,18,6,0,2,8,1,2,2,18,0,0,1,0,1,NO,POS
1991,bordimi01,90,235,21,56,5,1,0,21,3,4,14,37,0,3,12,1,3,NO,POS
1982,brouhma01,40,108,16,29,4,1,4,10,0,3,9,17,0,2,3,0,3,NO,POS
1986,lawru01,87,307,42,80,26,5,1,36,14,6,29,22,0,2,2,1,5,NO,POS
1984,milneed01,117,336,44,78,8,4,7,29,21,13,51,50,3,2,4,4,2,NO,POS
2014,vazquch01,55,175,15,42,9,0,1,20,0,0,19,33,1,0,3,4,4,NO,POS
2012,stewach01,55,141,15,34,8,0,1,13,2,0,10,21,0,1,3,2,1,NO,POS
2012,blackch02,42,113,15,32,8,0,2,9,1,2,4,17,0,3,1,0,4,NO,POS
1973,guerrma01,66,219,19,51,5,2,0,11,2,2,10,21,0,2,1,1,5,NO,POS
1990,gomezle02,12,39,3,9,0,0,0,1,0,0,8,7,0,0,1,0,2,NO,POS
2005,hinsker01,147,477,79,125,31,2,15,68,8,4,46,121,4,8,0,6,8,NO,POS
1987,infanal01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,POS
2008,johnsel02,7,19,0,3,0,0,0,0,0,1,0,7,0,0,0,0,0,NO,POS
1977,perlosa01,10,24,6,7,0,2,0,0,0,0,2,3,0,0,1,0,0,NO,POS
1972,davisbr02,85,154,17,49,2,0,0,12,6,4,12,23,0,0,1,1,4,NO,POS
1994,hayesch01,113,423,46,122,23,4,10,50,3,6,36,71,4,3,0,1,11,NO,POS
1971,jacksso01,149,547,58,141,20,5,2,25,7,6,35,45,1,1,7,3,8,NO,POS
2001,blakeca01,19,37,3,9,1,0,1,4,3,0,4,12,1,0,0,0,0,NO,POS
1980,evansba01,73,125,11,29,3,2,1,14,1,1,17,21,1,0,2,3,2,NO,POS
2002,daubabr01,137,444,62,118,24,2,20,78,2,1,51,126,4,7,0,4,10,NO,POS
2018,perazjo01,157,632,85,182,31,4,14,58,23,6,29,75,4,9,8,5,12,NO,POS
2017,souzast01,148,523,78,125,21,2,30,78,16,4,84,179,2,7,2,1,9,NO,POS
2006,dobbsgr01,23,27,4,10,3,1,0,3,0,1,0,4,0,1,0,0,0,NO,POS
1986,pendlte01,159,578,56,138,26,5,1,59,24,6,34,59,10,1,6,7,12,NO,POS
1998,agbaybe01,11,15,1,2,0,0,0,0,0,2,1,5,0,0,0,0,1,NO,POS
1972,faireji01,86,141,9,33,7,0,1,15,1,3,10,21,2,0,2,0,1,NO,POS
2013,gyorkje01,125,486,62,121,26,0,23,63,1,1,33,123,1,4,0,2,14,NO,POS
2002,mordemi01,93,151,19,37,8,0,0,11,2,2,13,27,4,2,10,0,3,NO,POS
2010,escobal02,145,506,57,119,14,10,4,41,10,4,36,70,7,3,4,3,8,NO,POS
2010,halmagr01,9,29,1,4,1,0,0,3,1,0,1,11,0,0,0,0,0,NO,POS
1974,swishst01,90,280,21,60,5,0,5,27,0,3,37,63,1,2,3,3,7,NO,POS
2012,carrobr01,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,POS
1982,sakatle01,136,343,40,89,18,1,6,31,7,4,30,39,2,4,8,4,7,NO,POS
2014,szczuma01,33,62,6,14,2,0,2,5,0,0,4,11,0,0,0,0,1,NO,POS
2001,collilo01,50,127,19,32,8,1,2,14,5,1,17,30,0,1,1,2,0,NO,POS
2014,flahery01,102,281,33,62,15,1,7,32,1,0,22,68,2,5,3,1,3,NO,POS
1973,martite01,92,263,34,67,11,0,1,14,3,5,13,38,2,2,1,1,6,NO,POS
2014,reimono01,29,69,5,16,5,0,3,13,1,0,6,32,0,0,0,3,0,NO,POS
1976,wathajo01,27,42,5,12,1,0,0,5,0,2,2,5,0,1,1,0,1,NO,POS
1977,murphda05,18,76,5,24,8,1,2,14,0,1,0,8,0,0,0,0,3,NO,POS
2000,johnske04,6,4,2,2,0,0,0,0,0,0,2,0,0,0,1,0,0,NO,POS
1980,penato01,8,21,1,9,1,1,0,1,0,1,0,4,0,0,0,0,1,NO,POS
2011,gutiefr01,92,322,26,72,13,0,1,19,13,2,16,56,1,1,3,2,6,NO,POS
1981,heepda01,33,96,6,24,3,0,0,11,0,0,10,11,2,0,0,0,3,NO,POS
1992,nieveme01,12,19,0,4,1,0,0,1,0,0,2,7,0,0,0,0,0,NO,POS
1983,romered01,59,145,17,46,7,0,1,18,1,0,8,8,0,0,3,2,2,NO,POS
2018,nottija01,9,20,2,4,1,0,0,0,0,0,4,8,0,0,0,0,0,NO,POS
2017,shawtr01,144,538,84,147,34,1,31,101,10,0,60,138,6,4,1,3,20,NO,POS
1973,smithto04,14,41,6,10,2,0,2,3,1,0,1,2,0,0,0,0,1,NO,POS
2011,wilsobo02,57,111,5,21,8,0,1,8,0,2,10,16,1,0,4,2,2,NO,POS
1996,worthcr01,13,19,2,3,0,0,1,4,0,0,6,3,0,0,0,2,1,NO,POS
2004,zinteal01,28,34,2,7,2,0,1,6,0,0,5,15,0,0,0,1,0,NO,POS
2010,bourjpe01,51,181,19,37,6,4,6,15,10,3,6,40,0,2,3,1,2,NO,POS
1999,lakerti01,6,9,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,NO,POS
1977,fulleji01,34,100,5,16,6,0,2,9,0,1,10,45,1,1,1,0,0,NO,POS
1973,gamblos01,113,390,56,104,11,3,20,44,3,4,34,37,1,3,3,2,4,NO,POS
2008,hernalu01,36,79,9,19,1,0,0,3,2,0,7,11,0,0,3,2,2,NO,POS
1983,pettiga01,22,85,19,25,2,3,3,6,8,3,7,15,0,0,1,0,1,NO,POS
1972,josepdu01,26,82,11,22,4,1,1,7,0,2,4,11,0,1,1,0,5,NO,POS
1982,oestero01,151,549,63,143,19,4,9,47,5,6,35,82,8,0,8,3,16,NO,POS
1997,aurilri01,46,102,16,28,8,0,5,19,1,1,8,15,0,0,1,2,3,NO,POS
1975,clarkja01,8,17,3,4,0,0,0,2,1,0,1,2,0,0,0,1,0,NO,POS
2002,leetr01,153,536,55,142,26,2,13,70,5,3,54,104,10,0,0,2,12,NO,POS
2002,ordonre01,144,460,53,117,25,2,1,42,2,2,24,46,11,2,9,4,19,NO,POS
2007,moraljo02,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,NO,POS
1990,venabma01,93,189,26,49,9,3,4,21,5,1,24,31,2,0,7,2,3,NO,POS
1993,voigtja01,64,152,32,45,11,1,6,23,1,0,25,33,0,0,0,0,3,NO,POS
1977,raderdo02,148,483,66,121,26,5,18,67,2,2,71,105,3,4,5,5,16,NO,POS
2015,sogarer01,120,372,40,92,12,3,1,37,6,1,23,50,1,2,3,1,9,NO,POS
1987,lowrydw01,13,25,0,5,2,0,0,1,0,0,0,6,0,0,0,0,0,NO,POS
2017,lavarry01,6,11,0,3,1,0,0,2,0,0,1,3,0,1,0,0,1,NO,POS
1991,motajo01,17,36,4,8,0,0,0,2,0,0,2,7,0,1,2,0,0,NO,POS
2012,aybarer01,141,517,67,150,31,5,8,45,20,4,22,61,1,5,7,2,11,NO,POS
2007,santira01,32,67,10,19,5,1,0,7,3,0,1,10,0,3,3,0,0,NO,POS
1975,hobsobu01,2,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,NO,POS
1985,hegmabo01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,POS
1979,scottro01,151,562,69,134,12,5,3,42,39,12,66,82,2,2,12,3,4,NO,POS
1999,varitja01,144,483,70,130,39,2,20,76,1,2,46,85,2,2,5,8,13,NO,POS
1972,monzoda01,55,55,13,15,1,0,0,5,1,0,8,12,0,0,2,0,1,NO,POS
1998,whitero02,97,357,54,107,21,2,17,58,16,7,30,57,2,7,0,3,7,NO,POS
1982,lacyle01,121,359,66,112,16,3,5,31,40,15,32,57,4,1,2,1,7,NO,POS
2016,tomlike01,52,106,13,31,4,0,0,6,5,1,12,18,1,1,1,0,1,NO,POS
1999,estalbo02,9,18,2,3,0,0,0,1,0,1,4,7,0,0,0,0,0,NO,POS
1997,velarra01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,POS
1991,witmero01,11,19,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,NO,POS
2002,hockide01,102,260,28,65,13,0,2,25,0,2,24,44,0,1,4,5,3,NO,POS
2006,jimenda01,28,71,8,13,3,0,1,8,0,0,16,13,2,0,1,0,3,NO,POS
2003,kooncgr01,6,8,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,NO,POS
1992,reedje02,15,25,2,4,0,0,0,2,0,0,1,4,1,0,0,0,1,NO,POS
1994,huntebr01,85,256,34,60,16,1,15,57,0,0,17,56,2,0,0,5,3,NO,POS
2018,mahtomi01,67,223,24,45,4,2,9,29,4,1,21,66,1,3,0,3,3,NO,POS
1995,roberke01,32,38,5,7,1,0,4,6,0,1,6,14,0,1,0,0,1,NO,POS
2000,tejadmi01,160,607,105,167,32,1,30,115,6,0,66,102,6,4,2,2,15,NO,POS
1971,williwa02,114,361,43,106,17,3,8,35,5,5,24,27,1,5,4,3,6,NO,POS
1996,olivejo01,106,289,31,70,12,1,11,46,2,0,28,54,6,2,3,3,8,NO,POS
1981,nordhwa01,65,208,19,64,8,1,6,33,0,1,10,25,0,1,0,3,8,NO,POS
1999,sojolu01,49,127,20,32,6,0,2,16,1,0,4,17,0,0,2,0,4,NO,POS
2002,catalfr01,68,212,42,57,16,6,3,23,9,5,25,27,0,8,3,2,3,NO,POS
2003,blumge01,123,420,51,110,19,0,10,52,0,0,20,50,1,2,2,5,15,NO,POS
2001,brownro01,39,83,13,22,6,1,4,22,0,0,7,12,0,1,0,1,3,NO,POS
1980,dernibo01,10,7,5,4,0,0,0,1,3,0,1,0,0,0,0,0,0,NO,POS
2007,ibanera01,149,573,80,167,35,5,21,105,0,0,53,97,4,3,0,7,14,NO,POS
1996,jonesch05,89,149,22,36,7,0,4,18,1,0,12,42,1,2,0,0,3,NO,POS
2010,morgany01,136,509,60,129,17,7,0,24,34,17,40,88,1,10,15,3,2,NO,POS
2006,cruzjo02,86,223,34,52,16,1,5,17,5,1,43,54,2,0,4,3,3,NO,POS
1994,mcdowod01,59,183,34,48,5,1,1,15,14,2,28,39,0,0,6,3,3,NO,POS
2006,bigbila01,17,25,2,6,1,0,0,1,0,0,3,9,0,0,0,0,1,NO,POS
1976,pacioto01,111,324,39,94,10,4,4,36,2,3,19,57,2,3,2,2,8,NO,POS
1985,squirmi01,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,POS
1993,tarasto01,24,35,6,8,2,0,0,2,0,1,0,5,0,1,0,1,1,NO,POS
2011,guyerbr01,15,41,7,8,1,0,2,3,0,0,1,9,0,0,1,0,1,NO,POS
1998,magadda01,35,109,12,35,8,0,1,13,0,1,13,12,1,0,0,1,5,NO,POS
1975,williea02,111,383,42,92,13,0,11,50,0,0,34,63,2,3,1,3,16,NO,POS
2003,chapmtr01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,POS
1991,jonesch05,52,89,14,26,1,2,2,6,2,1,2,31,0,0,0,1,2,NO,POS
2009,molinbe01,132,491,52,130,25,1,20,80,0,0,13,68,3,5,0,11,14,NO,POS
2016,valaipa01,13,19,3,5,1,0,1,2,0,0,0,8,0,0,0,0,0,NO,POS
1999,nevinph01,128,383,52,103,27,0,24,85,1,0,51,82,1,1,1,5,7,NO,POS
1980,summech01,120,347,61,103,19,1,17,60,4,3,52,52,6,5,1,3,10,NO,POS
1981,drumrke01,31,86,8,25,1,1,0,11,0,0,4,4,0,0,1,1,3,NO,POS
1987,gallemi01,72,124,18,31,6,0,2,14,0,1,12,21,0,1,5,1,5,NO,POS
1987,taborgr01,9,9,4,1,1,0,0,1,0,0,0,4,0,0,0,0,0,NO,POS
1970,koscoan01,74,224,21,51,12,0,8,27,1,1,1,40,0,0,2,1,7,NO,POS
2018,perezhe01,132,316,36,80,11,2,9,29,11,3,17,71,1,0,0,1,6,NO,POS
1993,berryda01,115,335,24,82,18,2,8,43,0,0,21,64,1,2,2,3,7,NO,POS
1999,cruzjo02,106,349,63,84,19,3,14,45,14,4,64,91,5,0,1,0,6,NO,POS
2018,robinsh01,25,49,8,7,1,0,1,2,1,0,4,6,0,0,1,0,2,NO,POS
1995,steveto01,30,42,11,11,0,0,2,6,2,0,6,10,0,0,0,2,0,NO,POS
2017,farmeky01,20,20,1,6,1,0,0,2,0,0,0,3,0,0,0,0,2,NO,POS
2003,higgibo02,130,469,61,110,13,4,14,52,8,8,59,73,3,3,1,6,12,NO,POS
2004,encarju01,135,484,63,114,30,2,16,62,5,4,38,86,2,7,1,2,11,NO,POS
2008,bococbr01,32,77,4,11,1,0,0,2,4,2,12,29,0,0,4,0,2,NO,POS
1983,wotusro01,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NO,POS
2014,choosh01,123,455,58,110,19,1,13,40,3,4,58,131,3,12,0,4,9,NO,POS
2012,nickemi01,47,109,8,19,3,0,1,13,0,0,8,27,0,2,2,1,1,NO,POS
1982,rabbjo01,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,NO,POS
2013,dickeco01,69,194,32,51,13,5,5,17,2,2,16,41,0,0,1,2,1,NO,POS
2001,curtich01,38,115,24,29,3,0,3,10,7,1,14,21,0,1,0,0,3,NO,POS
1992,martica02,69,228,23,60,9,1,5,35,1,2,7,21,0,1,1,4,5,NO,POS
1970,mayca01,150,555,83,158,28,4,12,68,12,5,79,96,9,3,0,6,25,NO,POS
2012,riverju01,109,312,30,76,14,0,9,47,1,3,18,35,1,3,0,6,15,NO,POS
1970,foyjo01,99,322,39,76,12,0,6,37,22,13,68,58,5,4,2,3,4,NO,POS
1983,landrti01,32,47,8,14,2,1,1,4,1,2,2,13,0,0,0,1,1,NO,POS
2002,uribeju01,155,566,69,136,25,7,6,49,9,2,34,120,1,5,7,6,17,NO,POS
1982,morelke01,138,476,50,124,17,2,15,68,0,6,46,71,8,3,1,6,9,NO,POS
2013,wellsca01,53,95,6,12,2,0,0,1,0,1,7,31,0,0,0,0,1,NO,POS
1978,thompbo01,64,120,23,27,3,3,2,12,7,2,9,26,1,2,2,3,0,NO,POS
2001,matthga02,152,405,63,92,15,2,14,44,8,5,60,100,2,1,5,1,8,NO,POS
2000,servasc01,40,109,7,24,4,0,1,13,0,1,9,17,3,1,0,1,1,NO,POS
1970,garrigi01,101,367,38,97,5,4,1,19,0,2,15,16,3,0,3,4,18,NO,POS
1973,lacocpe01,11,16,1,4,1,0,0,3,0,0,1,2,0,0,0,0,0,NO,POS
2003,kennead01,143,449,71,121,17,1,13,49,22,9,45,73,4,9,2,5,7,NO,POS
1998,cabreor01,79,261,44,73,16,5,3,22,6,2,18,27,1,0,5,1,6,NO,POS
2006,felizpe01,160,603,75,147,35,5,22,98,1,1,33,112,4,1,1,6,18,NO,POS
1971,greendi01,144,475,58,116,14,1,12,49,1,1,51,83,14,3,6,3,14,NO,POS
1992,aloumo01,115,341,53,96,28,2,9,56,16,2,25,46,0,1,5,5,5,NO,POS
1981,brummgl01,21,30,2,6,1,0,0,2,0,0,1,2,0,0,1,1,1,NO,POS
2003,lockhke01,62,95,18,23,5,1,3,8,0,1,13,19,0,1,2,0,2,NO,POS
1977,adamsmi02,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NO,POS
1983,crowlte01,50,44,2,8,0,0,0,3,0,0,9,4,0,1,0,1,2,NO,POS
2017,giavojo01,7,10,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,NO,POS
1991,mercelu01,19,54,10,11,2,0,0,2,0,0,4,9,0,0,1,0,1,NO,POS
1996,camermi01,11,11,1,1,0,0,0,0,0,1,1,3,0,0,0,0,0,NO,POS
1992,caminke01,135,506,68,149,31,2,13,62,10,4,44,68,13,1,2,4,14,NO,POS
1993,leiussc01,10,18,4,3,0,0,0,2,0,0,2,4,0,0,0,2,1,NO,POS
1988,quinore01,140,499,63,124,30,3,12,52,0,3,23,71,1,3,2,3,12,NO,POS
2012,santira01,93,228,19,47,7,1,2,17,1,0,20,39,1,5,5,1,7,NO,POS
1971,breazji01,10,21,1,4,0,0,1,3,0,0,0,3,0,0,0,1,0,NO,POS
1989,esaskni01,154,564,79,156,26,5,30,108,1,2,66,117,9,3,0,0,11,NO,POS
2004,davisjj01,25,35,4,5,1,0,0,3,2,0,4,10,0,0,0,1,0,NO,POS
1975,fuentti01,146,565,57,158,21,3,4,43,8,8,25,51,2,3,12,8,15,NO,POS
2001,mohrdu01,20,51,6,12,2,0,0,4,1,1,5,17,0,0,0,1,0,NO,POS
1977,blankla01,105,322,43,92,10,4,6,38,3,0,19,37,1,1,5,4,7,NO,POS
2015,casteni01,154,549,42,140,33,6,15,73,0,3,39,152,1,1,0,6,21,NO,POS
2017,coghlch01,36,75,7,15,2,0,1,5,0,0,9,22,0,2,1,1,2,NO,POS
1999,echevan01,102,191,28,56,7,0,11,35,1,3,17,34,0,3,0,0,11,NO,POS
1997,ledesaa01,43,88,24,31,5,1,2,11,1,0,13,9,0,1,1,1,1,NO,POS
1988,heepda01,95,149,14,36,2,0,0,11,2,0,22,13,0,1,0,1,4,NO,POS
1990,romered01,32,70,8,16,3,0,0,4,0,0,6,4,1,0,3,1,0,NO,POS
1988,sheetla01,136,452,38,104,19,1,10,47,1,6,42,72,4,6,0,4,11,NO,POS
2002,fullmbr01,130,429,75,124,35,6,19,59,10,3,32,44,6,15,0,3,7,NO,POS
2010,gimench01,28,58,6,11,5,0,1,8,0,0,8,22,0,0,1,0,1,NO,POS
2006,hermije01,99,307,37,77,19,1,5,28,4,1,33,70,3,5,2,1,6,NO,POS
2012,loneyja01,144,434,37,108,20,0,6,41,0,3,28,51,7,0,1,2,21,NO,POS
2014,paulxa01,14,20,2,2,0,0,0,0,0,0,1,8,1,0,0,0,0,NO,POS
2000,sanchre01,143,509,68,139,18,2,1,38,7,3,28,55,0,4,11,3,17,NO,POS
1971,retteme01,141,491,81,156,23,4,11,75,15,6,87,60,2,4,4,3,13,NO,POS
1986,castica01,85,205,34,57,9,0,8,32,2,1,9,48,0,1,1,1,9,NO,POS
1983,sconida01,106,314,49,86,19,3,8,46,4,2,17,41,2,0,2,1,9,NO,POS
1989,reedjo01,146,524,76,151,42,2,3,40,4,5,73,44,0,4,13,5,12,NO,POS
2018,barnebr02,19,19,2,5,0,0,1,2,0,0,2,5,0,0,0,0,1,NO,POS
1970,tillmbo01,71,223,19,53,5,0,11,30,0,0,20,66,4,0,1,1,2,NO,POS
1993,wronari01,4,8,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,NO,POS
2010,boggsbr01,4,7,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,NO,POS
1993,gonzalu01,154,540,82,162,34,3,15,72,20,9,47,83,7,10,3,10,9,NO,POS
2004,pascuva01,32,62,6,11,1,0,2,6,1,0,10,22,1,1,0,1,3,NO,POS
2015,bourju01,129,409,42,107,20,0,23,73,0,0,34,101,3,2,0,1,19,NO,POS
2017,fishede01,53,146,21,31,4,1,5,17,3,3,17,54,1,3,0,0,1,NO,POS
2007,keppije01,67,241,39,80,16,2,5,32,2,1,24,12,0,4,6,1,11,NO,POS
1981,morenjo01,34,48,5,11,2,0,0,6,4,1,1,8,1,0,1,0,2,NO,POS
1976,moateda01,85,137,21,33,7,1,0,13,6,3,11,18,2,0,3,2,0,NO,POS
2005,castijo02,101,370,49,99,16,3,11,53,2,3,23,59,3,0,1,4,11,NO,POS
1973,cruzjo01,132,406,51,92,22,5,10,57,10,4,51,66,4,1,6,7,8,NO,POS
2008,huffau01,154,598,96,182,48,2,32,108,4,0,53,89,7,3,0,7,9,NO,POS
2002,shumpte01,106,234,30,55,12,1,6,21,4,1,21,41,0,4,5,4,9,NO,POS
1971,swoboro01,93,213,24,55,6,4,2,26,0,1,38,51,1,5,2,1,7,NO,POS
1976,mumphje01,112,384,51,99,15,5,1,26,22,6,37,53,0,1,2,3,2,NO,POS
2000,perezed01,35,91,9,27,4,0,3,10,1,0,5,19,0,3,2,1,2,NO,POS
2017,andujmi01,5,7,0,4,2,0,0,4,1,0,1,0,0,0,0,0,0,NO,POS
1996,braggda01,127,417,74,109,26,2,10,47,14,9,69,74,6,4,2,7,5,NO,POS
1970,brookbo01,7,18,2,6,1,0,2,5,0,1,1,7,0,0,0,0,0,NO,POS
1973,geronce01,139,324,35,68,14,3,4,33,5,5,23,74,3,3,4,4,5,NO,POS
2012,lawribr01,125,494,73,135,26,3,11,48,13,8,33,86,0,5,2,2,9,NO,POS
1999,perryhe01,66,209,29,53,10,1,6,32,0,0,16,42,1,10,0,4,13,NO,POS
1991,wedgeer01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,POS
1994,zambred01,67,116,17,30,7,0,6,18,2,1,16,29,0,1,0,0,3,NO,POS
1996,colbrgr01,141,511,60,146,26,2,16,69,4,5,25,76,1,14,0,5,22,NO,POS
1971,bankser01,39,83,4,16,2,0,3,6,0,0,6,14,1,0,3,0,1,NO,POS
1977,masonji01,58,134,19,25,6,0,1,9,1,1,13,20,0,0,5,1,2,NO,POS
2001,pickeca01,21,54,4,15,1,0,3,8,0,0,8,15,0,0,0,0,4,NO,POS
2006,gathrjo01,134,383,59,91,12,3,1,41,22,9,42,75,0,7,9,4,3,NO,POS
2002,tatisfe01,114,381,43,87,18,1,15,55,2,2,35,90,1,8,1,5,15,NO,POS
2012,johnsro07,17,52,3,13,2,0,0,4,0,0,4,10,2,0,1,1,2,NO,POS
1972,plummbi01,38,102,8,19,4,0,2,9,0,0,4,20,2,0,2,3,3,NO,POS
1976,roystje01,149,533,65,132,13,1,5,45,24,13,52,53,4,1,14,5,11,NO,POS
1976,herndla01,115,337,42,97,11,3,2,23,12,10,23,45,0,2,3,0,4,NO,POS
2001,lansimi01,106,352,45,88,23,0,8,34,3,3,22,50,1,1,4,3,7,NO,POS
1974,murreiv01,73,133,11,33,1,1,2,12,0,0,5,35,1,0,0,1,2,NO,POS
2015,confomi01,56,174,30,47,14,0,9,26,0,1,17,39,0,1,0,2,4,NO,POS
2014,escobed01,133,433,52,119,35,2,6,37,1,1,24,93,1,2,4,2,6,NO,POS
1996,martipa03,4,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,NO,POS
1975,washihe01,13,0,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,NO,POS
1991,cedenan01,67,251,27,61,13,2,9,36,4,3,9,74,1,1,1,2,3,NO,POS
2000,delarto01,32,66,7,19,3,1,2,9,2,1,7,11,0,1,3,0,2,NO,POS
2011,donalja01,39,132,13,42,6,1,1,8,3,2,7,35,0,3,0,1,2,NO,POS
1981,mejiasa01,66,49,6,14,2,0,0,7,1,0,2,9,1,0,3,2,1,NO,POS
1996,robermi01,6,7,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,NO,POS
1970,evansda01,12,44,4,14,1,1,0,9,0,0,7,5,0,1,0,0,2,NO,POS
1974,tysonmi01,151,422,35,94,14,5,1,37,4,2,22,70,9,3,4,4,15,NO,POS
1994,petagro01,8,7,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,NO,POS
1979,bochybr01,56,129,11,28,4,0,1,6,0,0,13,25,4,1,0,0,5,NO,POS
1980,bowensa02,7,13,0,2,0,0,0,0,1,0,2,3,0,0,0,0,0,NO,POS
2015,santaca01,154,550,72,127,29,2,19,85,11,3,108,122,8,3,0,5,20,NO,POS
2016,cuthbch01,128,475,49,130,28,1,12,46,2,0,32,96,0,0,1,2,14,NO,POS
1994,cuylemi01,48,116,20,28,3,1,1,11,5,3,13,21,0,1,2,2,3,NO,POS
1991,sinatma01,5,8,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0,NO,POS
1971,mottocu01,38,53,13,10,1,0,4,8,0,0,10,12,0,0,2,0,1,NO,POS
1997,catalfr01,13,26,2,8,2,0,0,3,0,0,3,7,0,0,0,0,0,NO,POS
1995,cordoma01,137,512,81,142,27,4,24,84,20,7,52,111,1,10,0,5,10,NO,POS
1974,jonesbo02,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NO,POS
1982,virgioz02,49,101,11,24,6,0,3,8,0,1,10,26,0,0,0,0,3,NO,POS
1976,briggda01,77,248,19,53,13,2,1,14,0,3,13,47,3,1,2,2,7,NO,POS
2001,grebecr01,23,41,1,2,1,0,0,2,0,0,2,9,0,0,0,0,0,NO,POS
1974,roberle01,17,63,5,17,3,2,0,7,0,2,3,10,1,0,0,0,3,NO,POS
2004,lecroma01,88,264,25,71,14,0,9,39,0,0,16,60,0,5,0,2,7,NO,POS
2010,nievewi01,59,158,10,32,8,0,3,16,0,0,8,29,2,1,4,1,6,NO,POS
2012,robincl01,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,NO,POS
2002,gonzara01,40,104,13,27,3,0,3,12,4,2,6,22,0,0,0,1,3,NO,POS
1983,barfije01,128,388,58,98,13,3,27,68,2,5,22,110,0,4,1,5,8,NO,POS
1971,brownik01,59,110,20,28,1,0,8,19,0,1,19,25,1,0,1,2,4,NO,POS
2008,ochoaiv01,47,120,7,24,8,0,0,3,0,1,4,28,1,3,7,0,3,NO,POS
2007,overbly01,122,425,49,102,30,2,10,44,2,0,47,78,4,1,0,3,12,NO,POS
1996,cedenan01,104,335,30,71,6,3,10,38,5,3,15,70,2,1,3,1,15,NO,POS
2010,davisbr03,33,109,8,23,7,1,3,16,2,0,9,37,2,1,1,3,1,NO,POS
2003,hidalri01,141,514,91,159,43,4,28,88,9,7,58,104,8,8,0,5,10,NO,POS
2011,johnsda06,31,84,7,10,1,0,2,4,0,0,6,18,0,1,0,0,3,NO,POS
1984,reynorj01,73,240,24,62,12,2,2,24,7,5,14,38,0,1,4,2,6,NO,POS
2009,richada02,7,8,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,NO,POS
2006,snellch02,36,96,14,24,6,1,3,8,2,1,13,38,0,4,5,1,0,NO,POS
